127.0.0.1 - - [10/Mar/2021:16:12:16 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:22:38 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2886
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:22:41 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:22:41 +0530] "GET /Supermarket_Management_System/home.jsp?msg=exist HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:22:45 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:22:50 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:24:09 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:25:07 +0530] "POST /Supermarket_Management_System/searchHome.jsp HTTP/1.1" 200 2587
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:25:17 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2886
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:25:42 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:26:00 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:26:09 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:29:51 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:30:38 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:30:52 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:30:54 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:31:46 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:33:15 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:33:16 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:33:19 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:33:21 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:33:21 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:33:24 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:21 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:21 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:22 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:22 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:23 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:23 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:24 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:24 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:24 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:24 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:41 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:41 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:51 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:35:51 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:36:04 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:36:04 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:36:39 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:36:39 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3178
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:36:41 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:36:41 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:37:14 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:37:14 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3157
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:37:21 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:37:21 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:37:33 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:37:33 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3156
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:38:57 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3824
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:38:57 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:39:58 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:39:58 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:40:28 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:40:28 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:40:48 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:40:48 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:40:50 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:41:24 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3889
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:41:24 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:41:38 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:41:46 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:41:53 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:41:53 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:42:18 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3910
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:42:28 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3910
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:42:28 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:43:28 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3937
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:43:28 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:43:46 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3958
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:43:55 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:44:39 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3995
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:44:39 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:45:06 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3988
